id,segment,sequence
3_1598_0.mat,824,2.0
3_1599_0.mat,824,3.0
3_1600_0.mat,824,4.0
3_1601_0.mat,824,5.0
3_1602_0.mat,824,6.0
3_1603_0.mat,825,1.0
3_1604_0.mat,825,2.0
3_1605_0.mat,825,3.0
3_1606_0.mat,825,4.0
3_1607_0.mat,825,5.0
3_1608_0.mat,825,6.0
3_1609_0.mat,826,1.0
3_1610_0.mat,826,2.0
3_1611_0.mat,826,3.0
3_1612_0.mat,826,4.0
3_1613_0.mat,826,5.0
3_1614_0.mat,826,6.0
3_1615_0.mat,827,1.0
3_1616_0.mat,827,2.0
3_1617_0.mat,827,3.0
3_1618_0.mat,827,4.0
3_1619_0.mat,827,5.0
3_1620_0.mat,827,6.0
3_1621_0.mat,828,1.0
3_1622_0.mat,828,2.0
3_1623_0.mat,828,3.0
3_1624_0.mat,828,4.0
3_1625_0.mat,828,5.0
3_1626_0.mat,828,6.0
3_1627_0.mat,829,1.0
3_1628_0.mat,829,2.0
3_1629_0.mat,829,3.0
3_1630_0.mat,829,4.0
3_1631_0.mat,829,5.0
3_1632_0.mat,829,6.0
3_1633_0.mat,830,1.0
3_1634_0.mat,830,2.0
3_1635_0.mat,830,3.0
3_1636_0.mat,830,4.0
3_1637_0.mat,830,5.0
3_1638_0.mat,830,6.0
3_1639_0.mat,831,1.0
3_1640_0.mat,831,2.0
3_1641_0.mat,831,3.0
3_1642_0.mat,831,4.0
3_1643_0.mat,831,5.0
3_1644_0.mat,831,6.0
3_1645_0.mat,832,1.0
3_1646_0.mat,832,2.0
3_1647_0.mat,832,3.0
3_1648_0.mat,832,4.0
3_1649_0.mat,832,5.0
3_1650_0.mat,832,6.0
3_1651_0.mat,833,1.0
3_1652_0.mat,833,2.0
3_1653_0.mat,833,3.0
3_1654_0.mat,833,4.0
3_1655_0.mat,833,5.0
3_1656_0.mat,833,6.0
3_1657_0.mat,834,1.0
3_1658_0.mat,834,2.0
3_1659_0.mat,834,3.0
3_1660_0.mat,834,4.0
3_1661_0.mat,834,5.0
3_1662_0.mat,834,6.0
3_1663_0.mat,835,1.0
3_1664_0.mat,835,2.0
3_1665_0.mat,835,3.0
3_1666_0.mat,835,4.0
3_1667_0.mat,835,5.0
3_1668_0.mat,835,6.0
3_1669_0.mat,836,1.0
3_1670_0.mat,836,2.0
3_1671_0.mat,836,3.0
3_1672_0.mat,836,4.0
3_1673_0.mat,836,5.0
3_1674_0.mat,836,6.0
3_1675_0.mat,837,1.0
3_1676_0.mat,837,2.0
3_1677_0.mat,837,3.0
3_1678_0.mat,837,4.0
3_1679_0.mat,837,5.0
3_1680_0.mat,837,6.0
3_1681_0.mat,838,1.0
3_1682_0.mat,838,2.0
3_1683_0.mat,838,3.0
3_1684_0.mat,838,4.0
3_1685_0.mat,838,5.0
3_1686_0.mat,838,6.0
3_1687_0.mat,839,1.0
3_1688_0.mat,839,2.0
3_1689_0.mat,839,3.0
3_1690_0.mat,839,4.0
3_1691_0.mat,839,5.0
3_1692_0.mat,839,6.0
3_1693_0.mat,840,1.0
3_1694_0.mat,840,2.0
3_1695_0.mat,840,3.0
3_1696_0.mat,840,4.0
3_1697_0.mat,840,5.0
3_1698_0.mat,840,6.0
3_1699_0.mat,841,1.0
3_1700_0.mat,841,2.0
3_1701_0.mat,841,3.0
3_1702_0.mat,841,4.0
3_1703_0.mat,841,5.0
3_1704_0.mat,841,6.0
3_1705_0.mat,842,1.0
3_1706_0.mat,842,2.0
3_1707_0.mat,842,3.0
3_1708_0.mat,842,4.0
3_1709_0.mat,842,5.0
3_1710_0.mat,842,6.0
3_1711_0.mat,843,1.0
3_1712_0.mat,843,2.0
3_1713_0.mat,843,3.0
3_1714_0.mat,843,4.0
3_1715_0.mat,843,5.0
3_1716_0.mat,843,6.0
3_1717_0.mat,844,1.0
3_1718_0.mat,844,2.0
3_1719_0.mat,844,3.0
3_1720_0.mat,844,4.0
3_1721_0.mat,844,5.0
3_1722_0.mat,844,6.0
3_1723_0.mat,845,1.0
3_1724_0.mat,845,2.0
3_1725_0.mat,845,3.0
3_1726_0.mat,845,4.0
3_1727_0.mat,845,5.0
3_1728_0.mat,845,6.0
3_1729_0.mat,846,1.0
3_1730_0.mat,846,2.0
3_1731_0.mat,846,3.0
3_1732_0.mat,846,4.0
3_1733_0.mat,846,5.0
3_1734_0.mat,846,6.0
3_1735_0.mat,847,1.0
3_1736_0.mat,847,2.0
3_1737_0.mat,847,3.0
3_1738_0.mat,847,4.0
3_1739_0.mat,847,5.0
3_1740_0.mat,847,6.0
3_1741_0.mat,848,1.0
3_1742_0.mat,848,2.0
3_1743_0.mat,848,3.0
3_1744_0.mat,848,4.0
3_1745_0.mat,848,5.0
3_1746_0.mat,848,6.0
3_1747_0.mat,849,1.0
3_1748_0.mat,849,2.0
3_1749_0.mat,849,3.0
3_1750_0.mat,849,4.0
3_1751_0.mat,849,5.0
3_1752_0.mat,849,6.0
3_1753_0.mat,850,1.0
3_1754_0.mat,850,2.0
3_1755_0.mat,850,3.0
3_1756_0.mat,850,4.0
3_1757_0.mat,850,5.0
3_1758_0.mat,850,6.0
3_1759_0.mat,851,1.0
3_1760_0.mat,851,2.0
3_1761_0.mat,851,3.0
3_1762_0.mat,851,4.0
3_1763_0.mat,851,5.0
3_1764_0.mat,851,6.0
3_1765_0.mat,852,1.0
3_1766_0.mat,852,2.0
3_1767_0.mat,852,3.0
3_1768_0.mat,852,4.0
3_1769_0.mat,852,5.0
3_1770_0.mat,852,6.0
3_1771_0.mat,853,1.0
3_1772_0.mat,853,2.0
3_1773_0.mat,853,3.0
3_1774_0.mat,853,4.0
3_1775_0.mat,853,5.0
3_1776_0.mat,853,6.0
3_1777_0.mat,854,1.0
3_1778_0.mat,854,2.0
3_1779_0.mat,854,3.0
3_1780_0.mat,854,4.0
3_1781_0.mat,854,5.0
3_1782_0.mat,854,6.0
3_1783_0.mat,855,1.0
3_1784_0.mat,855,2.0
3_1785_0.mat,855,3.0
3_1786_0.mat,855,4.0
3_1787_0.mat,855,5.0
3_1788_0.mat,855,6.0
3_1789_0.mat,856,1.0
3_1790_0.mat,856,2.0
3_1791_0.mat,856,3.0
3_1792_0.mat,856,4.0
3_1793_0.mat,856,5.0
3_1794_0.mat,856,6.0
3_1795_0.mat,857,1.0
3_1796_0.mat,857,2.0
3_1797_0.mat,857,3.0
3_1798_0.mat,857,4.0
3_1799_0.mat,857,5.0
3_1800_0.mat,857,6.0
3_1801_0.mat,858,1.0
3_1802_0.mat,858,2.0
3_1803_0.mat,858,3.0
3_1804_0.mat,858,4.0
3_1805_0.mat,858,5.0
3_1806_0.mat,858,6.0
3_1807_0.mat,859,1.0
3_1808_0.mat,859,2.0
3_1809_0.mat,859,3.0
3_1810_0.mat,859,4.0
3_1811_0.mat,859,5.0
3_1812_0.mat,859,6.0
3_1813_0.mat,860,1.0
3_1814_0.mat,860,2.0
3_1815_0.mat,860,3.0
3_1816_0.mat,860,4.0
3_1817_0.mat,860,5.0
3_1818_0.mat,860,6.0
3_1819_0.mat,861,1.0
3_1820_0.mat,861,2.0
3_1821_0.mat,861,3.0
3_1822_0.mat,861,4.0
3_1823_0.mat,861,5.0
3_1824_0.mat,861,6.0
3_1825_0.mat,862,1.0
3_1826_0.mat,862,2.0
3_1827_0.mat,862,3.0
3_1828_0.mat,862,4.0
3_1829_0.mat,862,5.0
3_1830_0.mat,862,6.0
3_1831_0.mat,863,1.0
3_1832_0.mat,863,2.0
3_1833_0.mat,863,3.0
3_1834_0.mat,863,4.0
3_1835_0.mat,863,5.0
3_1836_0.mat,863,6.0
3_1837_0.mat,864,1.0
3_1838_0.mat,864,2.0
3_1839_0.mat,864,3.0
3_1840_0.mat,864,4.0
3_1841_0.mat,864,5.0
3_1842_0.mat,864,6.0
3_1843_0.mat,865,1.0
3_1844_0.mat,865,2.0
3_1845_0.mat,865,3.0
3_1846_0.mat,865,4.0
3_1847_0.mat,865,5.0
3_1848_0.mat,865,6.0
3_1849_0.mat,866,1.0
3_1850_0.mat,866,2.0
3_1851_0.mat,866,3.0
3_1852_0.mat,866,4.0
3_1853_0.mat,866,5.0
3_1854_0.mat,866,6.0
3_1855_0.mat,867,1.0
3_1856_0.mat,867,2.0
3_1857_0.mat,867,3.0
3_1858_0.mat,867,4.0
3_1859_0.mat,867,5.0
3_1860_0.mat,867,6.0
3_1861_0.mat,868,1.0
3_1862_0.mat,868,2.0
3_1863_0.mat,868,3.0
3_1864_0.mat,868,4.0
3_1865_0.mat,868,5.0
3_1866_0.mat,868,6.0
3_1867_0.mat,869,1.0
3_1868_0.mat,869,2.0
3_1869_0.mat,869,3.0
3_1870_0.mat,869,4.0
3_1871_0.mat,869,5.0
3_1872_0.mat,869,6.0
3_1873_0.mat,870,1.0
3_1874_0.mat,870,2.0
3_1875_0.mat,870,3.0
3_1876_0.mat,870,4.0
3_1877_0.mat,870,5.0
3_1878_0.mat,870,6.0
3_1879_0.mat,871,1.0
3_1880_0.mat,871,2.0
3_1881_0.mat,871,3.0
3_1882_0.mat,871,4.0
3_1883_0.mat,871,5.0
3_1884_0.mat,871,6.0
3_1885_0.mat,872,1.0
3_1886_0.mat,872,2.0
3_1887_0.mat,872,3.0
3_1888_0.mat,872,4.0
3_1889_0.mat,872,5.0
3_1890_0.mat,872,6.0
3_1891_0.mat,873,1.0
3_1892_0.mat,873,2.0
3_1893_0.mat,873,3.0
3_1894_0.mat,873,4.0
3_1895_0.mat,873,5.0
3_1896_0.mat,873,6.0
3_1897_0.mat,874,1.0
3_1898_0.mat,874,2.0
3_1899_0.mat,874,3.0
3_1900_0.mat,874,4.0
3_1901_0.mat,874,5.0
3_1902_0.mat,874,6.0
3_1903_0.mat,875,1.0
3_1904_0.mat,875,2.0
3_1905_0.mat,875,3.0
3_1906_0.mat,875,4.0
3_1907_0.mat,875,5.0
3_1908_0.mat,875,6.0
3_1909_0.mat,876,1.0
3_1910_0.mat,876,2.0
3_1911_0.mat,876,3.0
3_1912_0.mat,876,4.0
3_1913_0.mat,876,5.0
3_1914_0.mat,876,6.0
3_1915_0.mat,877,1.0
3_1916_0.mat,877,2.0
3_1917_0.mat,877,3.0
3_1918_0.mat,877,4.0
3_1919_0.mat,877,5.0
3_1920_0.mat,877,6.0
3_1921_0.mat,878,1.0
3_1922_0.mat,878,2.0
3_1923_0.mat,878,3.0
3_1924_0.mat,878,4.0
3_1925_0.mat,878,5.0
3_1926_0.mat,878,6.0
3_1927_0.mat,879,1.0
3_1928_0.mat,879,2.0
3_1929_0.mat,879,3.0
3_1930_0.mat,879,4.0
3_1931_0.mat,879,5.0
3_1932_0.mat,879,6.0
3_1933_0.mat,880,1.0
3_1934_0.mat,880,2.0
3_1935_0.mat,880,3.0
3_1936_0.mat,880,4.0
3_1937_0.mat,880,5.0
3_1938_0.mat,880,6.0
3_1939_0.mat,881,1.0
3_1940_0.mat,881,2.0
3_1941_0.mat,881,3.0
3_1942_0.mat,881,4.0
3_1943_0.mat,881,5.0
3_1944_0.mat,881,6.0
3_1945_0.mat,882,1.0
3_1946_0.mat,882,2.0
3_1947_0.mat,882,3.0
3_1948_0.mat,882,4.0
3_1949_0.mat,882,5.0
3_1950_0.mat,882,6.0
3_1951_0.mat,883,1.0
3_1952_0.mat,883,2.0
3_1953_0.mat,883,3.0
3_1954_0.mat,883,4.0
3_1955_0.mat,883,5.0
3_1956_0.mat,883,6.0
3_1957_0.mat,884,1.0
3_1958_0.mat,884,2.0
3_1959_0.mat,884,3.0
3_1960_0.mat,884,4.0
3_1961_0.mat,884,5.0
3_1962_0.mat,884,6.0
3_1963_0.mat,885,1.0
3_1964_0.mat,885,2.0
3_1965_0.mat,885,3.0
3_1966_0.mat,885,4.0
3_1967_0.mat,885,5.0
3_1968_0.mat,885,6.0
3_1969_0.mat,886,1.0
3_1970_0.mat,886,2.0
3_1971_0.mat,886,3.0
3_1972_0.mat,886,4.0
3_1973_0.mat,886,5.0
3_1974_0.mat,886,6.0
3_1975_0.mat,887,1.0
3_1976_0.mat,887,2.0
3_1977_0.mat,887,3.0
3_1978_0.mat,887,4.0
3_1979_0.mat,887,5.0
3_1980_0.mat,887,6.0
3_1981_0.mat,888,1.0
3_1982_0.mat,888,2.0
3_1983_0.mat,888,3.0
3_1984_0.mat,888,4.0
3_1985_0.mat,888,5.0
3_1986_0.mat,888,6.0
3_1987_0.mat,889,1.0
3_1988_0.mat,889,2.0
3_1989_0.mat,889,3.0
3_1990_0.mat,889,4.0
3_1991_0.mat,889,5.0
3_1992_0.mat,889,6.0
3_1993_0.mat,890,1.0
3_1994_0.mat,890,2.0
3_1995_0.mat,890,3.0
3_1996_0.mat,890,4.0
3_1997_0.mat,890,5.0
3_1998_0.mat,890,6.0
3_1999_0.mat,891,1.0
3_2000_0.mat,891,2.0
3_2001_0.mat,891,3.0
3_2002_0.mat,891,4.0
3_2003_0.mat,891,5.0
3_2004_0.mat,891,6.0
3_2005_0.mat,892,1.0
3_2006_0.mat,892,2.0
3_2007_0.mat,892,3.0
3_2008_0.mat,892,4.0
3_2009_0.mat,892,5.0
3_2010_0.mat,892,6.0
3_2011_0.mat,893,1.0
3_2012_0.mat,893,2.0
3_2013_0.mat,893,3.0
3_2014_0.mat,893,4.0
3_2015_0.mat,893,5.0
3_2016_0.mat,893,6.0
3_2017_0.mat,894,1.0
3_2018_0.mat,894,2.0
3_2019_0.mat,894,3.0
3_2020_0.mat,894,4.0
3_2021_0.mat,894,5.0
3_2022_0.mat,894,6.0
3_2023_0.mat,895,1.0
3_2024_0.mat,895,2.0
3_2025_0.mat,895,3.0
3_2026_0.mat,895,4.0
3_2027_0.mat,895,5.0
3_2028_0.mat,895,6.0
3_2029_0.mat,896,1.0
3_2030_0.mat,896,2.0
3_2031_0.mat,896,3.0
3_2032_0.mat,896,4.0
3_2033_0.mat,896,5.0
3_2034_0.mat,896,6.0
3_2035_0.mat,897,1.0
3_2036_0.mat,897,2.0
3_2037_0.mat,897,3.0
3_2038_0.mat,897,4.0
3_2039_0.mat,897,5.0
3_2040_0.mat,897,6.0
3_2041_0.mat,898,1.0
3_2042_0.mat,898,2.0
3_2043_0.mat,898,3.0
3_2044_0.mat,898,4.0
3_2045_0.mat,898,5.0
3_2046_0.mat,898,6.0
3_2047_0.mat,899,1.0
3_2048_0.mat,899,2.0
3_2049_0.mat,899,3.0
3_2050_0.mat,899,4.0
3_2051_0.mat,899,5.0
3_2052_0.mat,899,6.0
3_2053_0.mat,900,1.0
3_2054_0.mat,900,2.0
3_2055_0.mat,900,3.0
3_2056_0.mat,900,4.0
3_2057_0.mat,900,5.0
3_2058_0.mat,900,6.0
3_2059_0.mat,901,1.0
3_2060_0.mat,901,2.0
3_2061_0.mat,901,3.0
3_2062_0.mat,901,4.0
3_2063_0.mat,901,5.0
3_2064_0.mat,901,6.0
3_2065_0.mat,902,1.0
3_2066_0.mat,902,2.0
3_2067_0.mat,902,3.0
3_2068_0.mat,902,4.0
3_2069_0.mat,902,5.0
3_2070_0.mat,902,6.0
3_2071_0.mat,903,1.0
3_2072_0.mat,903,2.0
3_2073_0.mat,903,3.0
3_2074_0.mat,903,4.0
3_2075_0.mat,903,5.0
3_2076_0.mat,903,6.0
3_2077_0.mat,904,1.0
3_2078_0.mat,904,2.0
3_2079_0.mat,904,3.0
3_2080_0.mat,904,4.0
3_2081_0.mat,904,5.0
3_2082_0.mat,904,6.0
3_2083_0.mat,905,1.0
3_2084_0.mat,905,2.0
3_2085_0.mat,905,3.0
3_2086_0.mat,905,4.0
3_2087_0.mat,905,5.0
3_2088_0.mat,905,6.0
3_2089_0.mat,906,1.0
3_2090_0.mat,906,2.0
3_2091_0.mat,906,3.0
3_2092_0.mat,906,4.0
3_2093_0.mat,906,5.0
3_2094_0.mat,906,6.0
3_2095_0.mat,907,1.0
3_2096_0.mat,907,2.0
3_2097_0.mat,907,3.0
3_2098_0.mat,907,4.0
3_2099_0.mat,907,5.0
3_2100_0.mat,907,6.0
3_2101_0.mat,908,1.0
3_2102_0.mat,908,2.0
3_2103_0.mat,908,3.0
3_2104_0.mat,908,4.0
3_2105_0.mat,908,5.0
3_2106_0.mat,908,6.0
3_2107_0.mat,909,1.0
3_2108_0.mat,909,2.0
3_2109_0.mat,909,3.0
3_2110_0.mat,909,4.0
3_2111_0.mat,909,5.0
3_2112_0.mat,909,6.0
3_2113_0.mat,910,1.0
3_2114_0.mat,910,2.0
3_2115_0.mat,910,3.0
3_2116_0.mat,910,4.0
3_2117_0.mat,910,5.0
3_2118_0.mat,910,6.0
3_2119_0.mat,911,1.0
3_2120_0.mat,911,2.0
3_2121_0.mat,911,3.0
3_2122_0.mat,911,4.0
3_2123_0.mat,911,5.0
3_2124_0.mat,911,6.0
3_2125_0.mat,912,1.0
3_2126_0.mat,912,2.0
3_2127_0.mat,912,3.0
3_2128_0.mat,912,4.0
3_2129_0.mat,912,5.0
3_2130_0.mat,912,6.0
3_2131_0.mat,913,1.0
3_2132_0.mat,913,2.0
3_2133_0.mat,913,3.0
3_2134_0.mat,913,4.0
3_2135_0.mat,913,5.0
3_2136_0.mat,913,6.0
3_2137_0.mat,914,1.0
3_2138_0.mat,914,2.0
3_2139_0.mat,914,3.0
3_2140_0.mat,914,4.0
3_2141_0.mat,914,5.0
3_2142_0.mat,914,6.0
3_2143_0.mat,915,1.0
3_2144_0.mat,915,2.0
3_2145_0.mat,915,3.0
3_2146_0.mat,915,4.0
3_2147_0.mat,915,5.0
3_2148_0.mat,915,6.0
3_2149_0.mat,916,1.0
3_2150_0.mat,916,2.0
3_2151_0.mat,916,3.0
3_2152_0.mat,916,4.0
3_2153_0.mat,916,5.0
3_2154_0.mat,916,6.0
3_2155_0.mat,917,1.0
3_2156_0.mat,917,2.0
3_2157_0.mat,917,3.0
3_2158_0.mat,917,4.0
3_2159_0.mat,917,5.0
3_2160_0.mat,917,6.0
3_2161_0.mat,918,1.0
3_2162_0.mat,918,2.0
3_2163_0.mat,918,3.0
3_2164_0.mat,918,4.0
3_2165_0.mat,918,5.0
3_2166_0.mat,918,6.0
3_2167_0.mat,919,1.0
3_2168_0.mat,919,2.0
3_2169_0.mat,919,3.0
3_2170_0.mat,919,4.0
3_2171_0.mat,919,5.0
3_2172_0.mat,919,6.0
3_2173_0.mat,920,1.0
3_2174_0.mat,920,2.0
3_2175_0.mat,920,3.0
3_2176_0.mat,920,4.0
3_2177_0.mat,920,5.0
3_2178_0.mat,920,6.0
3_2179_0.mat,921,1.0
3_2180_0.mat,921,2.0
3_2181_0.mat,921,3.0
3_2182_0.mat,921,4.0
3_2183_0.mat,921,5.0
3_2184_0.mat,921,6.0
3_2185_0.mat,922,1.0
3_2186_0.mat,922,2.0
3_2187_0.mat,922,3.0
3_2188_0.mat,922,4.0
3_2189_0.mat,922,5.0
3_2190_0.mat,922,6.0
3_2191_0.mat,923,1.0
3_2192_0.mat,923,2.0
3_2193_0.mat,923,3.0
3_2194_0.mat,923,4.0
3_2195_0.mat,923,5.0
3_2196_0.mat,923,6.0
3_2197_0.mat,924,1.0
3_2198_0.mat,924,2.0
3_2199_0.mat,924,3.0
3_2200_0.mat,924,4.0
3_2201_0.mat,924,5.0
3_2202_0.mat,924,6.0
3_2203_0.mat,925,1.0
3_2204_0.mat,925,2.0
3_2205_0.mat,925,3.0
3_2206_0.mat,925,4.0
3_2207_0.mat,925,5.0
3_2208_0.mat,925,6.0
3_2209_0.mat,926,1.0
3_2210_0.mat,926,2.0
3_2211_0.mat,926,3.0
3_2212_0.mat,926,4.0
3_2213_0.mat,926,5.0
3_2214_0.mat,926,6.0
3_2215_0.mat,927,1.0
3_2216_0.mat,927,2.0
3_2217_0.mat,927,3.0
3_2218_0.mat,927,4.0
3_2219_0.mat,927,5.0
3_2220_0.mat,927,6.0
3_2221_0.mat,928,1.0
3_2222_0.mat,928,2.0
3_2223_0.mat,928,3.0
3_2224_0.mat,928,4.0
3_2225_0.mat,928,5.0
3_2226_0.mat,928,6.0
3_2227_0.mat,929,1.0
3_2228_0.mat,929,2.0
3_2229_0.mat,929,3.0
3_2230_0.mat,929,4.0
3_2231_0.mat,929,5.0
3_2232_0.mat,929,6.0
3_2233_0.mat,930,1.0
3_2234_0.mat,930,2.0
3_2235_0.mat,930,3.0
3_2236_0.mat,930,4.0
3_2237_0.mat,930,5.0
3_2238_0.mat,930,6.0
3_2239_0.mat,931,1.0
3_2240_0.mat,931,2.0
3_2241_0.mat,931,3.0
3_2242_0.mat,931,4.0
3_2243_0.mat,931,5.0
3_2244_0.mat,931,6.0
3_1_1.mat,982,1.0
3_2_1.mat,982,2.0
3_3_1.mat,982,3.0
3_4_1.mat,982,4.0
3_5_1.mat,982,5.0
3_6_1.mat,982,6.0
3_7_1.mat,983,1.0
3_8_1.mat,983,2.0
3_9_1.mat,983,3.0
3_10_1.mat,983,4.0
3_11_1.mat,983,5.0
3_12_1.mat,983,6.0
3_13_1.mat,984,1.0
3_14_1.mat,984,2.0
3_15_1.mat,984,3.0
3_16_1.mat,984,4.0
3_17_1.mat,984,5.0
3_18_1.mat,984,6.0
3_19_1.mat,985,1.0
3_20_1.mat,985,2.0
3_21_1.mat,985,3.0
3_22_1.mat,985,4.0
3_23_1.mat,985,5.0
3_24_1.mat,985,6.0
3_25_1.mat,986,1.0
3_26_1.mat,986,2.0
3_27_1.mat,986,3.0
3_28_1.mat,986,4.0
3_29_1.mat,986,5.0
3_30_1.mat,986,6.0
3_31_1.mat,987,1.0
3_32_1.mat,987,2.0
3_33_1.mat,987,3.0
3_34_1.mat,987,4.0
3_35_1.mat,987,5.0
3_36_1.mat,987,6.0
3_37_1.mat,988,1.0
3_38_1.mat,988,2.0
3_39_1.mat,988,3.0
3_40_1.mat,988,4.0
3_41_1.mat,988,5.0
3_42_1.mat,988,6.0
3_43_1.mat,989,1.0
3_44_1.mat,989,2.0
3_45_1.mat,989,3.0
3_46_1.mat,989,4.0
3_47_1.mat,989,5.0
3_48_1.mat,989,6.0
3_49_1.mat,990,1.0
3_50_1.mat,990,2.0
3_51_1.mat,990,3.0
3_52_1.mat,990,4.0
3_53_1.mat,990,5.0
3_54_1.mat,990,6.0
3_55_1.mat,991,1.0
3_56_1.mat,991,2.0
3_57_1.mat,991,3.0
3_58_1.mat,991,4.0
3_59_1.mat,991,5.0
3_60_1.mat,991,6.0
3_61_1.mat,992,1.0
3_62_1.mat,992,2.0
3_63_1.mat,992,3.0
3_64_1.mat,992,4.0
3_65_1.mat,992,5.0
3_66_1.mat,992,6.0
3_67_1.mat,993,1.0
3_68_1.mat,993,2.0
3_69_1.mat,993,3.0
3_70_1.mat,993,4.0
3_71_1.mat,993,5.0
3_72_1.mat,993,6.0
3_73_1.mat,994,1.0
3_74_1.mat,994,2.0
3_75_1.mat,994,3.0
3_76_1.mat,994,4.0
3_77_1.mat,994,5.0
3_78_1.mat,994,6.0
3_79_1.mat,995,1.0
3_80_1.mat,995,2.0
3_81_1.mat,995,3.0
3_82_1.mat,995,4.0
3_83_1.mat,995,5.0
3_84_1.mat,995,6.0
3_85_1.mat,996,1.0
3_86_1.mat,996,2.0
3_87_1.mat,996,3.0
3_88_1.mat,996,4.0
3_89_1.mat,996,5.0
3_90_1.mat,996,6.0
3_91_1.mat,997,1.0
3_92_1.mat,997,2.0
3_93_1.mat,997,3.0
3_94_1.mat,997,4.0
3_95_1.mat,997,5.0
3_96_1.mat,997,6.0
3_97_1.mat,998,1.0
3_98_1.mat,998,2.0
3_99_1.mat,998,3.0
3_100_1.mat,998,4.0
3_101_1.mat,998,5.0
3_102_1.mat,998,6.0
3_103_1.mat,999,1.0
3_104_1.mat,999,2.0
3_105_1.mat,999,3.0
3_106_1.mat,999,4.0
3_107_1.mat,999,5.0
3_108_1.mat,999,6.0
3_109_1.mat,1000,1.0
3_110_1.mat,1000,2.0
3_111_1.mat,1000,3.0
3_112_1.mat,1000,4.0
3_113_1.mat,1000,5.0
3_114_1.mat,1000,6.0
3_115_1.mat,1001,1.0
3_116_1.mat,1001,2.0
3_117_1.mat,1001,3.0
3_118_1.mat,1001,4.0
3_119_1.mat,1001,5.0
3_120_1.mat,1001,6.0
3_121_1.mat,1002,1.0
3_122_1.mat,1002,2.0
3_123_1.mat,1002,3.0
3_124_1.mat,1002,4.0
3_125_1.mat,1002,5.0
3_126_1.mat,1002,6.0
3_127_1.mat,1003,1.0
3_128_1.mat,1003,2.0
3_129_1.mat,1003,3.0
3_130_1.mat,1003,4.0
3_131_1.mat,1003,5.0
3_132_1.mat,1003,6.0
3_133_1.mat,1004,1.0
3_134_1.mat,1004,2.0
3_135_1.mat,1004,3.0
3_136_1.mat,1004,4.0
3_137_1.mat,1004,5.0
3_138_1.mat,1004,6.0
3_139_1.mat,1005,1.0
3_140_1.mat,1005,2.0
3_141_1.mat,1005,3.0
3_142_1.mat,1005,4.0
3_143_1.mat,1005,5.0
3_144_1.mat,1005,6.0
3_145_1.mat,1006,1.0
3_146_1.mat,1006,2.0
3_147_1.mat,1006,3.0
3_148_1.mat,1006,4.0
3_149_1.mat,1006,5.0
3_150_1.mat,1006,6.0
old_3_1029_1.mat,1185,1.0
old_3_1030_1.mat,1186,1.0
old_3_1034_1.mat,1187,1.0
old_3_1055_1.mat,1188,1.0
old_3_1089_1.mat,1189,1.0
old_3_110_1.mat,1190,1.0
old_3_1119_1.mat,1191,1.0
old_3_1136_1.mat,1192,1.0
old_3_1138_1.mat,1193,1.0
old_3_1176_1.mat,1194,1.0
old_3_1177_1.mat,1195,1.0
old_3_119_1.mat,1196,1.0
old_3_1214_1.mat,1197,1.0
old_3_1251_1.mat,1198,1.0
old_3_1268_1.mat,1199,1.0
old_3_1271_1.mat,1200,1.0
old_3_127_1.mat,1201,1.0
old_3_1287_1.mat,1202,1.0
old_3_1303_1.mat,1203,1.0
old_3_130_1.mat,1204,1.0
old_3_1362_1.mat,1205,1.0
old_3_1381_1.mat,1206,1.0
old_3_1383_1.mat,1207,1.0
old_3_1394_1.mat,1208,1.0
old_3_1398_1.mat,1209,1.0
old_3_1436_1.mat,1210,1.0
old_3_1460_1.mat,1211,1.0
old_3_1461_1.mat,1212,1.0
old_3_1468_1.mat,1213,1.0
old_3_1470_1.mat,1214,1.0
old_3_1478_1.mat,1215,1.0
old_3_1489_1.mat,1216,1.0
old_3_1504_1.mat,1217,1.0
old_3_1523_1.mat,1218,1.0
old_3_1527_1.mat,1219,1.0
old_3_1531_1.mat,1220,1.0
old_3_1579_1.mat,1221,1.0
old_3_1614_1.mat,1222,1.0
old_3_1646_1.mat,1223,1.0
old_3_166_1.mat,1224,1.0
old_3_1713_1.mat,1225,1.0
old_3_1729_1.mat,1226,1.0
old_3_172_1.mat,1227,1.0
old_3_1776_1.mat,1228,1.0
old_3_1781_1.mat,1229,1.0
old_3_184_1.mat,1230,1.0
old_3_1850_1.mat,1231,1.0
old_3_1857_1.mat,1232,1.0
old_3_1863_1.mat,1233,1.0
old_3_187_1.mat,1234,1.0
old_3_1882_1.mat,1235,1.0
old_3_1899_1.mat,1236,1.0
old_3_1907_1.mat,1237,1.0
old_3_1918_1.mat,1238,1.0
old_3_1931_1.mat,1239,1.0
old_3_1936_1.mat,1240,1.0
old_3_1947_1.mat,1241,1.0
old_3_1972_1.mat,1242,1.0
old_3_197_1.mat,1243,1.0
old_3_1981_1.mat,1244,1.0
old_3_2039_1.mat,1245,1.0
old_3_2040_1.mat,1246,1.0
old_3_2054_1.mat,1247,1.0
old_3_2106_1.mat,1248,1.0
old_3_2108_1.mat,1249,1.0
old_3_2127_1.mat,1250,1.0
old_3_2148_1.mat,1251,1.0
old_3_214_1.mat,1252,1.0
old_3_2157_1.mat,1253,1.0
old_3_2169_1.mat,1254,1.0
old_3_217_1.mat,1255,1.0
